person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,PD,Risk_Tier,EAD,LGD,Expected_Loss
25,30720,RENT,2.0,HOMEIMPROVEMENT,C,11000,13.72,1,0.36,N,2,0.9422889299292926,High,11000,0.45,4664.330203149998
26,77604,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6800,13.06,0,0.09,Y,4,0.24258053201850546,High,6800,0.45,742.2964279766268
23,32000,RENT,4.0,EDUCATION,B,11000,9.91,1,0.34,N,3,0.7698310550567914,High,11000,0.45,3810.6637225311174
25,32000,RENT,7.0,DEBTCONSOLIDATION,A,11000,7.66,1,0.34,N,3,0.8008787686214406,High,11000,0.45,3964.3499046761312
23,77705,MORTGAGE,4.0,EDUCATION,E,4000,16.77,0,0.05,Y,4,0.6548671623416058,High,4000,0.45,1178.7608922148904
23,77705,MORTGAGE,,DEBTCONSOLIDATION,A,11700,6.17,0,0.15,N,3,0.13504133460797962,Medium,11700,0.45,710.9926267110128
23,33000,RENT,0.0,DEBTCONSOLIDATION,A,11000,7.66,1,0.33,N,2,0.7810652709987499,High,11000,0.45,3866.273091443812
25,77800,MORTGAGE,9.0,PERSONAL,B,30000,,0,0.39,N,4,0.3837343956496045,High,30000,0.45,5180.414341269661
23,77927,MORTGAGE,7.0,EDUCATION,C,15000,12.99,0,0.19,Y,4,0.21095711333545372,High,15000,0.45,1423.9605150143127
23,33600,RENT,7.0,MEDICAL,D,11000,15.65,1,0.33,Y,3,0.9866669346680166,High,11000,0.45,4884.001326606682
25,29000,RENT,9.0,PERSONAL,A,11000,8.49,1,0.38,N,2,0.826342893926338,High,11000,0.45,4090.3973249353735
24,78000,MORTGAGE,0.0,VENTURE,A,2300,,0,0.03,N,4,0.04249286986379926,Low,2300,0.45,43.98012030903223
23,78000,MORTGAGE,7.0,EDUCATION,B,2400,12.42,0,0.03,N,2,0.08771321572503284,Medium,2400,0.45,94.73027298303546
24,72000,MORTGAGE,8.0,EDUCATION,C,14000,14.65,1,0.19,Y,4,0.24900028858921125,High,14000,0.45,1568.7018181120309
25,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,10000,14.27,1,0.14,N,3,0.3128632713932179,High,10000,0.45,1407.8847212694807
24,29000,RENT,0.0,EDUCATION,D,11000,15.05,1,0.38,Y,4,0.9874543241506891,High,11000,0.45,4887.898904545911
24,78000,OWN,6.0,HOMEIMPROVEMENT,B,4500,12.69,0,0.06,N,3,0.05292175241210411,Medium,4500,0.45,107.16654863451083
23,57000,RENT,0.0,EDUCATION,D,11050,14.74,1,0.19,N,4,0.8681779372490324,High,11050,0.45,4317.014792970814
23,78000,MORTGAGE,0.0,MEDICAL,A,10000,6.62,0,0.13,N,2,0.12070766042327152,Medium,10000,0.45,543.1844719047218
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,7.9,0,0.1,N,4,0.0682874380207672,Medium,8000,0.45,245.83477687476193
22,30000,RENT,1.0,PERSONAL,A,11100,6.62,1,0.37,N,4,0.7867256714551077,High,11100,0.45,3929.6947289182635
23,78000,MORTGAGE,5.0,EDUCATION,B,5000,11.71,0,0.06,N,2,0.09310495293167859,Medium,5000,0.45,209.48614409627683
26,78000,MORTGAGE,7.0,PERSONAL,A,7200,6.62,0,0.09,N,2,0.0731050152722167,Medium,7200,0.45,236.86024948198212
24,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.06,N,4,0.11633654958447412,Medium,5000,0.45,261.75723656506676
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.11,N,4,0.12526080985294902,Medium,8500,0.45,479.12259768753
22,78000,MORTGAGE,2.0,EDUCATION,B,1750,10.65,0,0.02,N,4,0.07445926079206747,Medium,1750,0.45,58.63666787375313
22,72000,MORTGAGE,1.0,PERSONAL,C,8500,15.96,1,0.12,N,2,0.23960979681733122,High,8500,0.45,916.507472826292
22,32244,RENT,2.0,VENTURE,B,11100,12.21,1,0.34,N,3,0.719747509931154,High,11100,0.45,3595.1388121061145
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,11100,13.11,0,0.25,N,2,0.7467081293887744,High,11100,0.45,3729.807106296928
23,78000,MORTGAGE,4.0,PERSONAL,A,15000,8.49,0,0.19,N,2,0.12776936032875838,Medium,15000,0.45,862.4431822191191
22,62500,RENT,0.0,PERSONAL,C,11100,,0,0.18,Y,3,0.4242161030869059,High,11100,0.45,2118.959434919095
23,78000,MORTGAGE,7.0,MEDICAL,B,25000,,0,0.32,N,4,0.3711361336075901,High,25000,0.45,4175.281503085389
26,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.04,N,2,0.1854704117400183,High,3000,0.45,250.3850558490247
26,78000,MORTGAGE,10.0,EDUCATION,A,8325,6.99,0,0.11,N,4,0.06994418498301186,Medium,8325,0.45,262.0284029926082
23,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6000,12.99,0,0.08,N,3,0.2276888312713026,High,6000,0.45,614.759844432517
21,40000,OWN,5.0,MEDICAL,A,12000,8.9,0,0.3,N,2,0.18708108615389174,High,12000,0.45,1010.2378652310155
22,26000,RENT,5.0,PERSONAL,D,11200,16.89,1,0.43,N,3,0.9950103103541841,High,11200,0.45,5014.851964185088
24,30852,RENT,4.0,MEDICAL,A,11200,5.79,1,0.36,N,4,0.8051681621891189,High,11200,0.45,4058.0475374331595
23,78000,MORTGAGE,7.0,EDUCATION,C,4200,13.06,0,0.05,N,3,0.11595664783686999,Medium,4200,0.45,219.15806441168428
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,10.37,0,0.26,N,2,0.32123702432538015,High,20000,0.45,2891.1332189284217
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,5.79,0,0.1,N,2,0.0590810192090905,Medium,8000,0.45,212.6916691527258
25,78000,MORTGAGE,2.0,VENTURE,B,6000,,0,0.08,N,4,0.06921440311734293,Medium,6000,0.45,186.87888841682593
22,40000,OWN,6.0,EDUCATION,D,5000,16.29,0,0.13,Y,4,0.4044677753965579,High,5000,0.45,910.0524946422553
23,78000,MORTGAGE,7.0,EDUCATION,A,4600,7.66,0,0.06,N,2,0.057987689838001746,Medium,4600,0.45,120.0345179646636
24,40000,OWN,,VENTURE,A,12000,6.03,0,0.3,N,4,0.06678279841919271,Medium,12000,0.45,360.62711146364063
24,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,5.42,0,0.05,N,4,0.08650286508017276,Medium,3600,0.45,140.13464142987988
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,7.29,0,0.16,N,3,0.08803295131029677,Medium,12400,0.45,491.223868311456
26,36000,RENT,4.0,MEDICAL,A,11200,,1,0.31,N,3,0.7585757200926897,High,11200,0.45,3823.2216292671565
26,78000,MORTGAGE,8.0,PERSONAL,C,12000,13.43,0,0.15,N,4,0.21045457924060823,High,12000,0.45,1136.4547278992845
25,30840,RENT,2.0,VENTURE,D,11200,17.27,1,0.36,N,4,0.9777624241322196,High,11200,0.45,4927.922617626387
22,40000,RENT,2.0,VENTURE,A,11200,7.88,0,0.28,N,2,0.4000732320065954,High,11200,0.45,2016.369089313241
24,41600,RENT,2.0,MEDICAL,B,11200,10.62,0,0.27,N,3,0.7065899400980334,High,11200,0.45,3561.2132980940887
22,78000,MORTGAGE,3.0,EDUCATION,A,12000,6.54,0,0.15,N,3,0.07775380183773556,Medium,12000,0.45,419.87052992377204
21,42000,RENT,5.0,VENTURE,D,11200,16.77,0,0.27,N,4,0.9316767740097505,High,11200,0.45,4695.650941009143
25,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0.12227186135651111,Medium,10000,0.45,550.2233761043
23,78000,MORTGAGE,2.0,VENTURE,A,6000,6.91,0,0.08,N,4,0.04122980449016957,Low,6000,0.45,111.32047212345786
22,42000,RENT,6.0,EDUCATION,B,11200,,0,0.27,N,4,0.5931734641425188,High,11200,0.45,2989.594259278295
26,78000,MORTGAGE,4.0,PERSONAL,B,1750,10.36,0,0.02,N,2,0.08770396965600215,Medium,1750,0.45,69.0668761041017
23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,2,0.5756961938260545,High,11200,0.45,2901.508816883315
25,78000,MORTGAGE,0.0,VENTURE,A,14000,7.51,0,0.18,N,3,0.06554463639494182,Medium,14000,0.45,412.93120928813346
23,72000,MORTGAGE,6.0,VENTURE,C,12000,13.61,1,0.17,Y,2,0.1611210955883606,High,12000,0.45,870.0539161771474
24,45000,RENT,0.0,MEDICAL,C,11200,12.04,0,0.25,Y,3,0.7228181730636281,High,11200,0.45,3643.003592240686
26,78000,OWN,2.0,VENTURE,C,2400,14.72,0,0.03,Y,3,0.018442723635062414,Low,2400,0.45,19.91814152586741
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.19,N,3,0.17347960350225625,High,15000,0.45,1170.9873236402298
23,78000,MORTGAGE,0.0,VENTURE,D,25000,15.58,0,0.32,Y,3,0.7547989933227636,High,25000,0.45,8491.48867488109
25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2400,11.86,0,0.03,N,4,0.14581401278363693,Medium,2400,0.45,157.4791338063279
24,78000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,9800,10.99,0,0.13,N,3,0.25772161435265156,High,9800,0.45,1136.5523192951935
23,78000,MORTGAGE,7.0,EDUCATION,B,1000,9.88,0,0.01,N,3,0.06704275959227886,Medium,1000,0.45,30.169241816525485
24,50000,RENT,0.0,VENTURE,C,11200,13.85,0,0.22,Y,3,0.4375587038311655,High,11200,0.45,2205.2958673090743
23,72000,MORTGAGE,5.0,EDUCATION,F,19000,,1,0.26,Y,2,0.8461449578960294,High,19000,0.45,7234.539390011052
22,52000,RENT,,MEDICAL,A,11200,6.62,0,0.22,N,4,0.42634774543578996,High,11200,0.45,2148.7926369963816
23,78000,MORTGAGE,7.0,EDUCATION,A,6150,7.88,0,0.08,N,2,0.06439651344923442,Medium,6150,0.45,178.21735097075626
23,54000,RENT,4.0,EDUCATION,C,11200,13.99,0,0.21,Y,2,0.5137627278913525,High,11200,0.45,2589.3641485724165
22,78000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.23,N,3,0.1839715320647978,High,18000,0.45,1490.1694097248621
22,78000,MORTGAGE,6.0,MEDICAL,A,7750,7.51,0,0.1,N,4,0.11210726719107925,Medium,7750,0.45,390.9740943288889
22,78000,MORTGAGE,6.0,EDUCATION,E,16000,16.45,0,0.21,Y,2,0.8061317233737455,High,16000,0.45,5804.148408290967
22,78000,MORTGAGE,3.0,EDUCATION,E,16000,16.45,0,0.21,N,3,0.8005357284548906,High,16000,0.45,5763.857244875212
24,78000,MORTGAGE,4.0,PERSONAL,A,14500,7.51,0,0.19,N,4,0.12579584690086937,Medium,14500,0.45,820.8179010281726
23,60000,RENT,0.0,EDUCATION,C,11200,10.78,0,0.19,N,3,0.38643231863407623,High,11200,0.45,1947.6188859157442
24,78000,OWN,8.0,EDUCATION,B,25000,12.18,0,0.32,N,4,0.07034449433562319,Medium,25000,0.45,791.3755612757608
24,61000,RENT,8.0,PERSONAL,B,11200,9.99,0,0.18,N,3,0.3476123960050962,High,11200,0.45,1751.966475865685
22,61200,RENT,6.0,PERSONAL,A,11200,6.62,0,0.18,N,4,0.24534829808480857,High,11200,0.45,1236.5554223474353
22,78000,OWN,6.0,PERSONAL,A,4000,7.74,0,0.05,N,4,0.014417200913373406,Low,4000,0.45,25.95096164407213
25,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14200,11.48,0,0.18,N,3,0.3013448135981763,High,14200,0.45,1925.5933588923465
22,57800,RENT,6.0,DEBTCONSOLIDATION,C,11200,13.16,1,0.19,N,3,0.5799715389219717,High,11200,0.45,2923.0565561667377
24,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,13.22,0,0.1,N,2,0.2384703977207679,High,8000,0.45,858.4934317947644
23,78000,MORTGAGE,1.0,EDUCATION,B,16000,11.89,0,0.21,N,3,0.1860702954621902,High,16000,0.45,1339.7061273277695
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.12,N,2,0.19473966003948057,High,9600,0.45,841.275331370556
25,61200,MORTGAGE,9.0,MEDICAL,D,20000,14.74,1,0.28,Y,2,0.881325963600347,High,20000,0.45,7931.933672403123
25,68000,RENT,4.0,PERSONAL,B,11200,11.99,0,0.16,N,2,0.3225108145923905,High,11200,0.45,1625.454505545648
22,69700,RENT,4.0,VENTURE,B,11200,,0,0.16,N,2,0.19122491164784303,High,11200,0.45,963.773554705129
24,71000,RENT,8.0,VENTURE,B,11200,11.36,0,0.16,N,3,0.1944720683632977,High,11200,0.45,980.1392245510203
24,61200,MORTGAGE,9.0,MEDICAL,B,13500,10.83,1,0.19,N,2,0.2627173433478339,High,13500,0.45,1596.0078608380911
22,78000,OTHER,4.0,PERSONAL,B,5600,,0,0.07,N,2,0.13621859955068147,Medium,5600,0.45,343.2708708677173
25,72000,RENT,8.0,PERSONAL,B,11200,10.36,0,0.16,N,2,0.29766896271430804,High,11200,0.45,1500.2515720801125
25,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.64,0,0.32,N,4,0.42801129486909,High,25000,0.45,4815.1270672772625
26,78402,RENT,3.0,VENTURE,B,11200,11.71,0,0.14,N,3,0.16076382446330215,High,11200,0.45,810.2496752950427
25,80000,RENT,0.0,HOMEIMPROVEMENT,B,11200,,0,0.14,N,3,0.4003709124176376,High,11200,0.45,2017.8693985848936
25,78200,MORTGAGE,9.0,MEDICAL,A,6000,6.54,0,0.08,N,3,0.09737458846622304,Medium,6000,0.45,262.91138885880224
25,82000,RENT,9.0,PERSONAL,A,11200,5.42,0,0.14,N,4,0.15168809747496653,High,11200,0.45,764.5080112738314
23,61455,MORTGAGE,0.0,MEDICAL,E,15000,16.82,1,0.21,N,3,0.8853102025440396,High,15000,0.45,5975.843867172267
24,86700,RENT,2.0,EDUCATION,A,11200,,0,0.13,N,4,0.159925382149398,High,11200,0.45,806.023926032966
24,78386,OWN,3.0,EDUCATION,A,4000,5.42,0,0.05,N,3,0.009816288035091233,Low,4000,0.45,17.669318463164217
22,78400,MORTGAGE,2.0,VENTURE,D,5000,17.49,0,0.06,Y,3,0.500238695966498,High,5000,0.45,1125.5370659246205
24,78400,MORTGAGE,5.0,VENTURE,C,17400,13.48,0,0.22,N,2,0.1658993592554074,High,17400,0.45,1298.9919829698401
26,100016,RENT,10.0,EDUCATION,C,11200,13.98,0,0.11,Y,2,0.22902007364728155,High,11200,0.45,1154.2611711822992
22,78413,MORTGAGE,6.0,EDUCATION,B,17500,10.65,0,0.22,N,2,0.16909833419545614,High,17500,0.45,1331.6493817892172
26,78420,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.1,N,4,0.22760159951357584,High,8000,0.45,819.365758248873
24,78500,MORTGAGE,8.0,VENTURE,A,6000,7.49,0,0.08,N,4,0.042672048845473175,Low,6000,0.45,115.21453188277758
23,78500,MORTGAGE,7.0,EDUCATION,A,7200,7.49,0,0.09,N,3,0.06402496126205617,Medium,7200,0.45,207.440874489062
25,72500,MORTGAGE,3.0,VENTURE,D,16000,15.28,1,0.22,Y,4,0.6778013719930374,High,16000,0.45,4880.169878349869
23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,7.14,0,0.06,N,4,0.09742556434813249,Medium,4800,0.45,210.4392189919662
24,110000,RENT,1.0,EDUCATION,A,11200,7.49,0,0.1,N,4,0.09276798637670629,Medium,11200,0.45,467.5506513385997
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.2,N,2,0.17522647219805315,High,16000,0.45,1261.6305998259827
24,180000,RENT,3.0,PERSONAL,A,11200,5.79,0,0.06,N,4,0.06530587688311132,Medium,11200,0.45,329.14161949088106
25,45000,RENT,2.0,DEBTCONSOLIDATION,A,11250,9.38,0,0.25,N,2,0.5850921781354482,High,11250,0.45,2962.029151810707
25,75000,RENT,1.0,HOMEIMPROVEMENT,C,11250,,0,0.15,N,3,0.47719194548113497,High,11250,0.45,2415.784223998246
22,72644,MORTGAGE,3.0,PERSONAL,A,5900,7.49,1,0.08,N,3,0.07886883341838094,Medium,5900,0.45,209.39675272580138
26,61754,MORTGAGE,7.0,MEDICAL,D,10000,14.83,1,0.14,N,4,0.7712315196671361,High,10000,0.45,3470.5418385021126
21,35000,RENT,5.0,MEDICAL,C,11300,13.49,1,0.32,N,3,0.8712051319089393,High,11300,0.45,4430.078095756957
26,41892,RENT,8.0,EDUCATION,C,11300,13.22,0,0.27,N,4,0.6693580961048249,High,11300,0.45,3403.6859186930346
25,78720,MORTGAGE,6.0,MEDICAL,B,10000,9.62,0,0.13,N,2,0.17982252397699808,High,10000,0.45,809.2013578964915
22,78792,MORTGAGE,4.0,EDUCATION,D,5500,14.61,0,0.07,N,4,0.5637730892807155,High,5500,0.45,1395.3383959697708
23,78885,OWN,2.0,VENTURE,B,20000,12.42,0,0.25,N,3,0.03350560142408689,Low,20000,0.45,301.550412816782
26,78948,MORTGAGE,3.0,MEDICAL,B,17500,11.83,0,0.22,N,2,0.2721195213040946,High,17500,0.45,2142.941230269745
22,72955,MORTGAGE,6.0,PERSONAL,B,7500,,1,0.1,N,2,0.13499682679995678,Medium,7500,0.45,455.6142904498542
22,45000,RENT,6.0,EDUCATION,C,11300,13.48,0,0.25,Y,2,0.6266798852525901,High,11300,0.45,3186.6672165094205
22,78996,OWN,6.0,MEDICAL,B,10000,11.11,0,0.13,N,2,0.04734766932773696,Low,10000,0.45,213.06451197481633
23,71000,RENT,7.0,MEDICAL,A,11300,7.49,0,0.16,N,2,0.2667111507168911,High,11300,0.45,1356.2262013953914
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,11325,9.91,1,0.39,N,3,0.9193718642648163,High,11325,0.45,4685.34886325957
22,79000,MORTGAGE,6.0,MEDICAL,A,10375,6.62,0,0.13,N,4,0.11715923470490931,Medium,10375,0.45,546.9871770285454
23,79000,MORTGAGE,7.0,EDUCATION,A,17825,6.62,0,0.23,N,2,0.11390935131106418,Medium,17825,0.45,913.6953842038736
25,36000,RENT,7.0,MEDICAL,B,11325,12.69,1,0.31,N,4,0.8204900284671494,High,11325,0.45,4181.42230757571
24,79000,MORTGAGE,4.0,PERSONAL,A,8000,5.99,0,0.1,N,3,0.0738197337061469,Medium,8000,0.45,265.7510413421289
25,30000,RENT,10.0,VENTURE,A,11400,7.51,1,0.38,N,4,0.6928638611254466,High,11400,0.45,3554.391607573541
26,41500,RENT,9.0,EDUCATION,A,11400,7.66,0,0.27,N,3,0.4599968669383864,High,11400,0.45,2359.783927393922
24,43000,RENT,3.0,MEDICAL,A,11400,,0,0.27,N,2,0.6503810147608854,High,11400,0.45,3336.454605723342
25,79000,OWN,3.0,VENTURE,A,14000,6.92,0,0.18,N,2,0.01335273850342239,Low,14000,0.45,84.12225257156106
22,79000,MORTGAGE,3.0,VENTURE,C,35000,13.8,0,0.44,Y,2,0.36644468277328807,High,35000,0.45,5771.503753679287
22,50000,RENT,6.0,EDUCATION,D,11400,17.58,0,0.23,Y,4,0.9308302070288981,High,11400,0.45,4775.158962058247
23,60000,RENT,4.0,PERSONAL,C,11400,15.23,0,0.19,Y,4,0.522561735677532,High,11400,0.45,2680.7417040257387
25,79000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0.12190489673483491,Medium,10000,0.45,548.5720353067571
25,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.25,N,3,0.24418498561786364,High,20000,0.45,2197.664870560773
22,62050,MORTGAGE,1.0,MEDICAL,C,2000,13.35,1,0.03,Y,4,0.1874810992857254,High,2000,0.45,168.73298935715286
24,65000,RENT,2.0,HOMEIMPROVEMENT,B,11400,11.89,0,0.18,N,3,0.5365067336050873,High,11400,0.45,2752.279543394098
24,73000,RENT,1.0,DEBTCONSOLIDATION,D,11400,14.84,1,0.16,Y,4,0.8938537787989396,High,11400,0.45,4585.46988523856
25,79000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9000,6.76,0,0.11,N,4,0.11403405003496178,Medium,9000,0.45,461.8379026415952
25,62050,MORTGAGE,7.0,MEDICAL,B,18300,10.62,1,0.25,N,3,0.31548082969704105,High,18300,0.45,2597.9846325551334
22,79000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0,0.13,N,2,0.1251198642015399,Medium,10000,0.45,563.0393889069295
23,79000,MORTGAGE,2.0,EDUCATION,A,3200,7.88,0,0.04,N,2,0.05311339159292459,Medium,3200,0.45,76.4832838938114
23,107806,RENT,3.0,VENTURE,B,11425,10.37,0,0.11,N,3,0.10617477792770462,Medium,11425,0.45,545.8710770208114
23,79000,MORTGAGE,7.0,EDUCATION,C,16000,12.73,0,0.2,Y,4,0.21207350003076228,High,16000,0.45,1526.9292002214884
22,79000,MORTGAGE,6.0,VENTURE,C,11000,13.11,0,0.14,Y,4,0.12392859218666755,Medium,11000,0.45,613.4465313240044
26,79000,MORTGAGE,6.0,PERSONAL,C,14000,13.57,0,0.18,Y,3,0.25038752204696874,High,14000,0.45,1577.4413888959032
25,79000,OWN,9.0,VENTURE,B,14500,11.48,0,0.18,N,3,0.022607659506840943,Low,14500,0.45,147.51497828213715
26,79000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18500,,0,0.23,Y,3,0.33051434105047006,High,18500,0.45,2751.5318892451633
25,79000,MORTGAGE,2.0,MEDICAL,C,15000,13.79,0,0.19,N,2,0.31582456921390833,High,15000,0.45,2131.815842193881
25,79000,MORTGAGE,9.0,PERSONAL,B,7500,10.01,0,0.09,N,3,0.11290216446540804,Medium,7500,0.45,381.0448050707522
23,79100,MORTGAGE,4.0,VENTURE,A,3300,5.42,0,0.04,N,3,0.029644192927402602,Low,3300,0.45,44.02162649719287
24,24000,RENT,0.0,EDUCATION,A,11500,7.51,1,0.48,N,3,0.9247526095922104,High,11500,0.45,4785.594754639689
26,79200,MORTGAGE,8.0,MEDICAL,A,6075,6.03,0,0.08,N,2,0.09320748114966951,Medium,6075,0.45,254.80595159290905
24,79200,OWN,8.0,VENTURE,A,3800,6.62,0,0.05,N,4,0.007176535489044223,Low,3800,0.45,12.271875686265622
23,79200,MORTGAGE,7.0,EDUCATION,A,5000,5.42,0,0.06,N,3,0.04802791187875446,Low,5000,0.45,108.06280172719754
23,79200,MORTGAGE,6.0,EDUCATION,A,8000,7.88,0,0.1,N,4,0.06873111584485525,Medium,8000,0.45,247.4320170414789
22,79200,MORTGAGE,6.0,VENTURE,B,4750,10.25,0,0.06,N,3,0.05885414249693824,Medium,4750,0.45,125.8007295872055
26,79380,MORTGAGE,5.0,EDUCATION,C,10000,12.23,0,0.13,Y,3,0.16314960315382437,High,10000,0.45,734.1732141922097
24,79400,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,9.88,0,0.15,N,4,0.2486512973878179,High,12000,0.45,1342.7170058942168
25,62393,OTHER,0.0,MEDICAL,D,20000,15.05,1,0.27,Y,3,0.8909323413255585,High,20000,0.45,8018.391071930027
26,79500,MORTGAGE,1.0,EDUCATION,B,6000,11.36,0,0.08,N,2,0.1038062679013711,Medium,6000,0.45,280.276923333702
26,79560,MORTGAGE,10.0,DEBTCONSOLIDATION,B,8000,12.53,0,0.1,N,4,0.19666438400458636,High,8000,0.45,707.991782416511
26,34100,RENT,0.0,DEBTCONSOLIDATION,A,11500,6.62,1,0.34,N,3,0.7801866766367572,High,11500,0.45,4037.4660515952187
22,79618,MORTGAGE,6.0,EDUCATION,A,7000,7.74,0,0.09,N,3,0.06663766999715184,Medium,7000,0.45,209.90866049102831
21,34500,RENT,2.0,HOMEIMPROVEMENT,D,11500,15.31,1,0.33,N,2,0.9893756434888225,High,11500,0.45,5120.0189550546565
24,79632,MORTGAGE,8.0,EDUCATION,C,7200,14.17,0,0.09,Y,3,0.1526606430124916,High,7200,0.45,494.6204833604728
26,79700,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7200,9.99,0,0.09,N,3,0.16305907208405165,High,7200,0.45,528.3113935523273
25,79700,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,,0,0.13,N,4,0.20744223017661664,High,10000,0.45,933.4900357947749
24,79768,OWN,2.0,EDUCATION,C,12000,13.49,0,0.15,Y,4,0.04368325175512094,Low,12000,0.45,235.88955947765308
23,40000,OWN,7.0,EDUCATION,A,13000,7.29,0,0.33,N,4,0.13682599375261345,Medium,13000,0.45,800.4320634527887
25,79992,MORTGAGE,9.0,EDUCATION,A,10000,6.03,0,0.13,N,2,0.0709460447291497,Medium,10000,0.45,319.2572012811737
23,79992,MORTGAGE,7.0,DEBTCONSOLIDATION,B,6000,,0,0.08,N,3,0.17400364387114542,High,6000,0.45,469.80983845209266
23,34000,RENT,0.0,DEBTCONSOLIDATION,B,11500,11.49,1,0.34,N,2,0.8681864671644469,High,11500,0.45,4492.8649675760125
23,79996,MORTGAGE,2.0,EDUCATION,E,24000,16.32,0,0.3,Y,3,0.8510698112611133,High,24000,0.45,9191.553961620024
23,40000,OWN,6.0,EDUCATION,A,3000,7.66,0,0.07,N,3,0.01609734330525963,Low,3000,0.45,21.7314134621005
26,74000,MORTGAGE,8.0,EDUCATION,B,15000,9.91,1,0.2,N,3,0.1601811601976148,High,15000,0.45,1081.2228313339
26,41784,RENT,0.0,EDUCATION,B,11500,10.95,0,0.28,N,4,0.6132447705811744,High,11500,0.45,3173.541687757578
26,80000,MORTGAGE,5.0,VENTURE,D,12000,16.29,0,0.15,N,2,0.5720949037684793,High,12000,0.45,3089.3124803497885
24,42000,RENT,8.0,DEBTCONSOLIDATION,A,11500,7.88,0,0.27,N,2,0.6143659138957533,High,11500,0.45,3179.3436044105233
25,80000,MORTGAGE,9.0,VENTURE,E,4000,19.03,0,0.05,Y,3,0.5915373657564205,High,4000,0.45,1064.7672583615567
25,80000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.07,N,3,0.12803236646665306,Medium,6000,0.45,345.6873894599633
25,42000,RENT,9.0,VENTURE,C,11500,13.79,0,0.27,Y,3,0.584786590350176,High,11500,0.45,3026.270605062161
24,80000,MORTGAGE,9.0,MEDICAL,A,10000,,0,0.13,N,2,0.1571765417316351,High,10000,0.45,707.2944377923579
26,45760,RENT,8.0,DEBTCONSOLIDATION,C,11500,11.78,0,0.25,N,4,0.7197129098967544,High,11500,0.45,3724.514308715704
25,45996,RENT,3.0,VENTURE,C,11500,12.53,0,0.25,N,4,0.49107336125495554,High,11500,0.45,2541.304644494395
23,80000,MORTGAGE,7.0,EDUCATION,B,15000,12.42,0,0.19,N,2,0.16881074109800678,High,15000,0.45,1139.472502411546
26,62900,MORTGAGE,4.0,MEDICAL,A,11000,7.9,1,0.15,N,3,0.14691104883679196,Medium,11000,0.45,727.2096917421202
26,57000,RENT,0.0,HOMEIMPROVEMENT,A,11500,7.51,0,0.2,N,3,0.451824861171444,High,11500,0.45,2338.1936565622227
25,80000,MORTGAGE,4.0,MEDICAL,C,25000,13.49,0,0.31,N,2,0.4276092455365989,High,25000,0.45,4810.604012286738
22,40000,OWN,4.0,EDUCATION,A,8000,5.79,0,0.2,N,2,0.04325621445919801,Low,8000,0.45,155.72237205311282
24,62500,RENT,5.0,EDUCATION,A,11500,5.79,0,0.18,N,3,0.1919371242492429,High,11500,0.45,993.274617989832
